user_id,item_id,score
6,92,1.0
6,27,1.0
6,63,0.0
6,47,0.0
6,94,0.0
6,30,0.0
6,49,1.0
6,39,0.0
6,54,0.0
6,51,0.0
6,35,1.0
6,60,1.0
6,68,1.0
6,34,1.0
6,11,0.0
6,9,1.0
6,36,1.0
6,37,0.0
6,96,1.0
6,19,1.0
6,81,1.0
6,8,1.0
6,22,1.0
7,61,0.0
7,98,0.0
7,64,1.0
7,76,1.0
7,79,0.0
7,17,0.0
7,59,1.0
7,16,0.0
7,77,1.0
7,26,0.0
7,23,0.0
7,40,1.0
7,93,0.0
7,15,1.0
7,24,0.0
7,68,0.0
7,75,0.0
7,70,1.0
7,82,0.0
7,47,0.0
7,66,1.0
7,20,0.0
7,6,1.0
7,27,0.0
7,21,1.0
7,39,0.0
7,56,0.0
7,18,1.0
7,51,0.0
7,67,0.0
7,45,0.0
7,10,0.0
7,81,1.0
7,50,0.0
7,32,0.0
7,55,1.0
7,3,0.0
7,8,1.0
7,52,0.0
7,97,0.0
7,28,1.0
7,46,1.0
7,78,0.0
7,2,0.0
7,94,0.0
7,19,1.0
7,29,0.0
7,35,0.0
7,11,0.0
7,43,1.0
7,38,0.0
7,1,0.0
7,37,0.0
7,9,0.0
7,57,0.0
8,63,0.0
8,122,0.0
8,57,0.0
8,119,0.0
8,123,0.0
8,103,0.0
8,8,0.0
8,56,0.0
8,67,0.0
8,125,0.0
8,62,1.0
8,60,0.0
8,69,1.0
8,5,0.0
8,124,1.0
8,3,0.0
8,66,0.0
8,1,0.0
8,117,0.0
8,70,0.0
8,113,0.0
8,4,1.0
8,118,0.0
8,58,0.0
8,2,0.0
8,105,0.0
8,114,1.0
8,109,0.0
8,59,1.0
8,102,0.0
8,106,1.0
8,121,0.0
9,120,0.0
9,119,0.0
9,56,1.0
9,69,0.0
9,116,1.0
9,104,1.0
9,65,1.0
9,6,1.0
9,108,0.0
9,115,1.0
9,66,1.0
9,117,0.0
9,111,1.0
9,121,0.0
9,59,1.0
9,110,1.0
9,63,0.0
9,102,0.0
9,62,0.0
9,60,1.0
9,67,1.0
9,70,1.0
9,4,1.0
9,7,1.0
9,3,0.0
9,8,1.0
9,103,0.0
9,123,0.0
9,64,1.0
9,101,0.0
9,112,0.0
9,58,1.0
10,93,0.0
10,150,1.0
10,8,1.0
10,20,0.0
10,128,1.0
10,101,0.0
10,91,0.0
10,84,0.0
10,94,0.0
10,154,1.0
10,108,1.0
10,87,1.0
10,21,1.0
10,86,1.0
10,44,1.0
10,56,1.0
10,52,0.0
10,110,0.0
10,145,0.0
10,90,0.0
10,89,0.0
10,37,1.0
10,30,0.0
10,73,1.0
10,35,0.0
10,43,1.0
10,49,1.0
10,111,0.0
10,151,0.0
10,77,1.0
10,83,1.0
10,97,0.0
10,82,0.0
10,53,0.0
10,136,0.0
10,123,1.0
10,46,1.0
10,17,0.0
10,104,0.0
10,112,0.0
10,106,1.0
10,74,1.0
10,121,0.0
10,71,1.0
10,142,0.0
10,32,1.0
10,117,0.0
10,12,1.0
10,11,0.0
10,103,1.0
10,23,1.0
10,41,0.0
10,34,1.0
10,125,0.0
10,146,1.0
10,62,1.0
10,96,1.0
10,55,1.0
10,122,0.0
10,113,0.0
10,72,1.0
10,14,0.0
10,88,0.0
10,22,1.0
10,114,1.0
10,45,0.0
10,3,1.0
10,137,0.0
10,143,1.0
10,47,0.0
10,149,0.0
10,130,0.0
10,13,0.0
10,58,1.0
10,36,1.0
10,4,1.0
10,81,1.0
10,134,0.0
10,1,0.0
10,116,1.0
10,99,1.0
10,105,1.0
10,15,1.0
10,100,1.0
10,98,0.0
10,80,1.0
10,148,0.0
10,29,0.0
10,54,0.0
10,131,1.0
10,133,1.0
10,33,0.0
10,153,1.0
10,48,0.0
11,85,1.0
11,91,0.0
11,9,1.0
11,87,1.0
11,74,1.0
11,62,1.0
11,64,1.0
11,4,1.0
11,7,1.0
11,65,1.0
11,66,1.0
11,63,0.0
11,83,1.0
11,71,1.0
11,6,0.0
11,61,0.0
11,72,1.0
11,67,0.0
11,59,1.0
11,70,1.0
11,60,0.0
11,68,0.0
11,86,1.0
12,114,1.0
12,122,1.0
12,58,1.0
12,70,1.0
12,56,0.0
12,63,0.0
12,1,0.0
12,125,0.0
12,66,1.0
12,9,0.0
12,4,0.0
12,116,1.0
12,121,0.0
12,103,1.0
12,69,0.0
12,6,1.0
12,105,0.0
12,61,0.0
12,59,0.0
12,57,0.0
12,7,1.0
12,123,1.0
12,106,1.0
12,113,0.0
12,8,1.0
12,120,0.0
12,117,0.0
12,3,0.0
12,101,0.0
12,118,0.0
12,104,0.0
12,109,0.0
13,54,0.0
13,64,1.0
13,75,1.0
13,118,0.0
13,9,0.0
13,67,1.0
13,121,0.0
13,58,1.0
13,4,1.0
13,8,1.0
13,57,0.0
13,65,1.0
13,79,0.0
13,119,0.0
13,53,0.0
13,55,1.0
13,117,0.0
13,111,0.0
13,104,0.0
13,2,0.0
13,51,0.0
13,116,1.0
13,5,0.0
13,124,1.0
13,3,0.0
13,77,1.0
13,66,1.0
13,6,1.0
13,81,1.0
13,76,0.0
13,106,1.0
13,125,0.0
13,78,1.0
13,59,0.0
13,108,1.0
13,56,1.0
13,105,1.0
13,69,1.0
13,103,0.0
13,101,0.0
14,115,1.0
14,118,0.0
14,117,0.0
14,60,0.0
14,69,1.0
14,58,1.0
14,109,1.0
14,63,0.0
14,124,1.0
14,101,1.0
14,106,1.0
14,113,0.0
14,112,0.0
14,126,0.0
14,103,1.0
14,3,0.0
14,125,0.0
14,68,0.0
14,120,0.0
14,105,0.0
14,66,1.0
14,8,1.0
14,2,1.0
14,7,1.0
14,67,1.0
14,111,0.0
14,114,1.0
14,62,1.0
14,64,0.0
14,70,1.0
14,61,0.0
14,119,0.0
15,8,1.0
15,6,0.0
15,66,1.0
15,7,1.0
15,110,0.0
15,122,1.0
15,112,0.0
15,121,0.0
15,63,0.0
15,109,0.0
15,68,0.0
15,56,0.0
15,126,0.0
15,4,1.0
15,124,1.0
15,69,1.0
15,61,0.0
15,70,1.0
15,62,1.0
15,67,0.0
15,116,0.0
15,60,0.0
15,64,1.0
15,114,1.0
15,5,0.0
15,2,0.0
15,102,0.0
15,119,0.0
15,103,1.0
15,113,0.0
15,118,0.0
15,123,1.0
16,56,0.0
16,9,1.0
16,68,0.0
16,65,1.0
16,58,1.0
16,59,1.0
16,8,1.0
16,70,1.0
16,5,0.0
16,63,0.0
16,2,0.0
16,6,0.0
16,64,1.0
16,66,1.0
16,1,0.0
17,9,0.0
17,63,0.0
17,15,1.0
17,79,0.0
17,43,1.0
17,66,1.0
17,26,0.0
17,11,0.0
17,45,0.0
17,33,0.0
17,70,1.0
17,69,1.0
17,95,1.0
17,73,1.0
17,99,1.0
17,58,1.0
17,51,0.0
17,37,1.0
17,93,0.0
17,41,0.0
17,61,0.0
17,98,0.0
17,64,1.0
17,55,1.0
17,44,0.0
17,59,1.0
17,68,0.0
17,7,0.0
17,65,1.0
17,96,1.0
17,67,0.0
17,50,1.0
17,39,0.0
17,22,1.0
17,18,1.0
17,82,1.0
17,100,1.0
17,23,1.0
17,72,0.0
17,46,1.0
17,42,0.0
17,76,0.0
17,8,1.0
17,57,0.0
17,20,0.0
17,13,0.0
17,16,0.0
17,78,0.0
17,19,1.0
17,53,0.0
17,29,0.0
17,36,1.0
17,40,1.0
17,32,0.0
17,3,1.0
17,60,0.0
17,6,1.0
18,112,0.0
18,101,0.0
18,118,0.0
18,107,0.0
18,121,0.0
18,3,0.0
18,67,1.0
18,5,0.0
18,70,1.0
18,65,0.0
18,108,1.0
18,117,0.0
18,106,1.0
18,125,0.0
18,111,0.0
18,116,1.0
18,2,0.0
18,104,0.0
18,56,1.0
18,114,1.0
18,63,0.0
18,6,1.0
18,62,1.0
18,1,0.0
18,68,0.0
18,4,1.0
18,103,1.0
18,102,0.0
18,119,0.0
18,64,1.0
18,123,1.0
18,126,0.0
19,126,0.0
19,105,0.0
19,109,0.0
19,113,1.0
19,60,0.0
19,106,1.0
19,61,0.0
19,119,0.0
19,114,0.0
19,124,1.0
19,68,0.0
19,115,0.0
19,1,0.0
19,59,1.0
19,108,1.0
19,8,1.0
19,125,0.0
19,5,0.0
19,103,1.0
19,4,1.0
19,120,0.0
19,112,0.0
19,118,0.0
19,107,0.0
19,101,0.0
19,7,1.0
19,69,1.0
19,123,0.0
19,2,0.0
19,66,1.0
19,117,1.0
19,65,1.0
20,30,0.0
20,83,1.0
20,58,1.0
20,91,0.0
20,1,0.0
20,77,1.0
20,4,1.0
20,79,0.0
20,105,0.0
20,75,1.0
20,33,0.0
20,116,0.0
20,7,1.0
20,89,0.0
20,112,0.0
20,56,1.0
20,117,0.0
20,32,0.0
20,114,1.0
20,76,0.0
20,111,1.0
20,86,1.0
20,5,0.0
20,107,0.0
20,103,0.0
20,119,0.0
20,101,1.0
20,28,1.0
20,87,1.0
20,78,0.0
20,109,0.0
20,82,1.0
20,6,0.0
20,57,0.0
20,60,0.0
20,102,0.0
20,88,1.0
20,118,1.0
21,62,1.0
21,123,0.0
21,6,0.0
21,125,0.0
21,63,0.0
21,68,0.0
21,101,0.0
21,118,0.0
21,109,1.0
21,106,1.0
21,117,0.0
21,7,1.0
21,56,0.0
21,116,1.0
21,111,0.0
21,4,1.0
21,58,1.0
21,64,1.0
21,103,1.0
21,1,0.0
21,3,1.0
21,69,1.0
21,112,0.0
21,115,1.0
21,113,1.0
21,122,0.0
21,61,0.0
21,105,0.0
21,2,0.0
21,65,1.0
21,57,0.0
21,67,0.0
22,9,0.0
22,109,1.0
22,56,0.0
22,65,1.0
22,108,1.0
22,57,0.0
22,117,0.0
22,125,0.0
22,67,0.0
22,7,1.0
22,102,0.0
22,64,1.0
22,68,0.0
22,118,0.0
22,105,0.0
22,5,0.0
22,1,0.0
22,62,1.0
22,60,1.0
22,106,1.0
22,116,1.0
22,126,0.0
22,66,1.0
22,123,0.0
22,59,1.0
22,70,1.0
22,115,0.0
22,110,1.0
22,6,1.0
22,124,1.0
22,3,1.0
22,69,1.0
23,67,0.0
23,56,0.0
23,120,0.0
23,107,0.0
23,65,0.0
23,110,0.0
23,121,0.0
23,122,1.0
23,8,1.0
23,103,1.0
23,109,0.0
23,123,0.0
23,3,1.0
23,70,0.0
23,118,0.0
23,61,0.0
23,115,0.0
23,4,1.0
23,113,0.0
23,5,0.0
23,1,0.0
23,105,0.0
23,58,0.0
23,63,0.0
23,7,1.0
23,62,1.0
23,102,0.0
23,116,1.0
23,106,1.0
23,124,1.0
23,125,0.0
23,126,0.0
24,3,0.0
24,5,1.0
24,70,1.0
24,49,0.0
24,56,0.0
24,9,0.0
24,6,1.0
24,60,0.0
24,64,1.0
24,69,0.0
24,1,0.0
24,67,0.0
24,63,0.0
24,47,0.0
24,46,0.0
24,62,1.0
24,57,0.0
24,45,0.0
24,44,0.0
25,111,0.0
25,60,0.0
25,56,0.0
25,110,0.0
25,101,0.0
25,114,1.0
25,102,0.0
25,9,0.0
25,2,0.0
25,7,1.0
25,105,1.0
25,108,0.0
25,117,0.0
25,59,1.0
25,126,0.0
25,120,0.0
25,103,0.0
25,124,1.0
25,3,1.0
25,63,0.0
25,6,1.0
25,67,0.0
25,116,1.0
25,69,1.0
25,57,0.0
25,4,1.0
25,62,1.0
25,70,1.0
25,58,1.0
25,68,0.0
25,112,0.0
25,106,1.0
26,47,0.0
26,28,1.0
26,55,1.0
26,21,1.0
26,52,0.0
26,50,1.0
26,27,0.0
26,34,1.0
26,126,1.0
26,7,0.0
26,13,0.0
26,54,0.0
26,122,1.0
26,41,1.0
26,23,0.0
26,22,1.0
26,24,1.0
26,121,0.0
26,46,1.0
26,14,0.0
26,15,1.0
26,45,0.0
26,1,1.0
26,25,1.0
26,12,1.0
26,120,0.0
26,29,0.0
26,17,1.0
26,4,1.0
26,2,0.0
26,8,1.0
26,19,1.0
26,124,1.0
26,16,1.0
26,18,1.0
26,49,1.0
26,48,1.0
26,11,1.0
26,31,0.0
27,189,1.0
27,193,1.0
27,160,1.0
27,172,0.0
27,9,0.0
27,6,1.0
27,192,0.0
27,186,1.0
27,113,0.0
27,195,1.0
27,179,1.0
27,5,0.0
27,173,1.0
27,167,1.0
27,158,1.0
27,1,0.0
27,180,1.0
27,112,0.0
27,114,1.0
27,200,1.0
27,119,0.0
27,8,1.0
27,191,0.0
27,118,0.0
27,116,1.0
27,166,1.0
27,176,1.0
27,203,1.0
27,183,1.0
27,170,0.0
27,169,0.0
27,159,1.0
27,184,1.0
27,178,1.0
27,196,1.0
27,4,1.0
27,199,1.0
27,185,1.0
27,198,1.0
27,161,1.0
27,157,1.0
28,106,1.0
28,65,0.0
28,111,1.0
28,61,1.0
28,67,0.0
28,125,0.0
28,104,0.0
28,110,1.0
28,118,0.0
28,122,1.0
28,8,1.0
28,63,1.0
28,105,1.0
28,70,1.0
28,124,1.0
28,126,0.0
28,59,0.0
28,7,1.0
28,115,1.0
28,117,0.0
28,113,0.0
28,2,0.0
28,114,1.0
28,107,0.0
28,1,0.0
28,68,0.0
28,6,1.0
28,66,1.0
28,103,0.0
28,119,0.0
28,60,1.0
28,120,0.0
29,63,0.0
29,59,1.0
29,58,1.0
29,3,0.0
29,106,1.0
29,69,0.0
29,4,1.0
29,62,1.0
29,1,0.0
29,61,0.0
29,68,0.0
29,66,1.0
29,60,0.0
29,5,0.0
29,110,0.0
29,108,1.0
29,8,1.0
29,2,0.0
29,56,0.0
29,103,1.0
29,64,1.0
29,124,1.0
29,57,0.0
29,7,0.0
29,104,0.0
30,6,1.0
30,5,0.0
30,184,1.0
30,187,1.0
30,179,0.0
30,65,0.0
30,170,1.0
30,175,1.0
30,176,1.0
30,3,0.0
30,192,1.0
30,173,1.0
30,70,1.0
30,165,1.0
30,67,0.0
30,9,0.0
30,200,1.0
30,172,1.0
30,8,0.0
30,202,0.0
30,181,1.0
30,190,1.0
30,180,1.0
30,177,1.0
30,167,1.0
30,169,1.0
30,159,1.0
30,198,1.0
30,171,1.0
30,193,0.0
30,186,1.0
30,66,1.0
30,199,0.0
30,197,1.0
30,195,0.0
30,174,1.0
30,183,0.0
30,189,1.0
30,185,0.0
30,191,1.0
31,14,0.0
31,110,0.0
31,27,0.0
31,69,1.0
31,56,0.0
31,21,1.0
31,45,0.0
31,8,1.0
31,48,1.0
31,4,1.0
31,26,0.0
31,118,0.0
31,32,0.0
31,120,0.0
31,65,1.0
31,117,0.0
31,106,1.0
31,3,0.0
31,119,0.0
31,121,0.0
31,67,1.0
31,107,0.0
31,22,1.0
31,102,0.0
31,5,0.0
31,16,0.0
31,31,0.0
31,122,0.0
31,50,1.0
31,53,0.0
31,38,0.0
31,39,0.0
31,24,0.0
31,35,0.0
31,108,1.0
31,63,0.0
31,59,1.0
31,114,1.0
31,62,1.0
31,13,0.0
31,116,1.0
31,37,0.0
31,2,0.0
31,123,1.0
31,7,1.0
31,126,0.0
31,9,0.0
31,68,0.0
31,103,0.0
31,115,0.0
31,20,0.0
31,30,0.0
31,23,1.0
31,12,1.0
31,43,1.0
31,112,0.0
31,101,0.0
31,33,0.0
31,64,0.0
31,46,0.0
32,64,1.0
32,115,1.0
32,101,0.0
32,4,1.0
32,120,0.0
32,105,0.0
32,70,0.0
32,59,1.0
32,102,0.0
32,108,0.0
32,110,1.0
32,117,0.0
32,67,0.0
32,68,0.0
32,1,0.0
32,116,1.0
32,114,1.0
32,69,1.0
32,56,0.0
32,2,0.0
32,124,1.0
32,109,1.0
32,61,0.0
32,123,1.0
32,103,0.0
32,106,1.0
32,3,0.0
32,107,0.0
32,118,0.0
32,121,0.0
32,6,0.0
32,66,1.0
33,65,0.0
33,172,0.0
33,183,1.0
33,69,1.0
33,167,1.0
33,182,1.0
33,179,1.0
33,180,0.0
33,57,0.0
33,164,1.0
33,56,0.0
33,59,1.0
33,5,0.0
33,61,0.0
33,181,0.0
33,178,1.0
33,67,0.0
33,161,1.0
33,171,1.0
33,176,1.0
33,7,1.0
33,175,1.0
33,169,0.0
33,8,1.0
33,158,1.0
33,64,0.0
33,174,1.0
33,170,1.0
33,66,1.0
33,63,0.0
33,60,0.0
34,67,0.0
34,66,1.0
34,70,1.0
34,114,1.0
34,32,0.0
34,6,0.0
34,56,0.0
34,49,1.0
34,39,0.0
34,51,0.0
34,48,1.0
34,64,0.0
34,116,1.0
34,34,1.0
34,27,0.0
34,8,1.0
34,52,0.0
34,113,0.0
34,50,0.0
34,31,0.0
34,59,0.0
34,35,0.0
34,9,0.0
34,65,0.0
34,119,0.0
34,118,0.0
34,38,0.0
34,19,1.0
34,68,0.0
34,43,1.0
34,36,1.0
34,42,0.0
34,5,0.0
34,4,0.0
34,41,0.0
34,23,0.0
34,55,0.0
34,61,0.0
34,33,0.0
34,28,1.0
34,3,0.0
34,40,0.0
34,53,0.0
34,37,1.0
35,125,0.0
35,111,0.0
35,7,1.0
35,121,0.0
35,65,1.0
35,115,0.0
35,104,0.0
35,126,0.0
35,109,1.0
35,5,0.0
35,103,1.0
35,56,1.0
35,68,0.0
35,108,1.0
35,62,1.0
35,2,0.0
35,117,0.0
35,66,1.0
35,101,0.0
35,1,0.0
35,110,1.0
35,116,1.0
35,59,1.0
35,124,1.0
35,123,1.0
35,63,0.0
35,105,0.0
35,61,0.0
35,4,1.0
35,120,0.0
35,112,0.0
35,114,1.0
36,25,0.0
36,35,0.0
36,59,0.0
36,57,0.0
36,29,0.0
36,21,0.0
36,16,0.0
36,12,0.0
36,51,0.0
36,10,0.0
36,7,0.0
36,41,0.0
36,120,0.0
36,40,1.0
36,19,1.0
36,37,0.0
36,4,0.0
36,42,0.0
36,5,0.0
36,123,0.0
36,50,1.0
36,18,1.0
36,58,0.0
36,22,0.0
36,23,1.0
36,15,0.0
36,39,0.0
36,55,0.0
36,32,1.0
36,44,1.0
36,33,0.0
36,56,0.0
36,8,1.0
36,20,0.0
36,53,0.0
36,34,0.0
36,28,1.0
36,48,0.0
36,54,0.0
36,14,0.0
36,52,1.0
36,49,1.0
36,26,0.0
36,11,0.0
37,28,1.0
37,54,0.0
37,4,0.0
37,21,0.0
37,65,0.0
37,26,0.0
37,12,0.0
37,96,0.0
37,56,0.0
37,70,1.0
37,51,0.0
37,42,0.0
37,49,0.0
37,98,1.0
37,11,0.0
37,44,1.0
37,92,0.0
37,27,0.0
37,81,0.0
37,5,0.0
37,9,0.0
37,47,0.0
37,19,1.0
37,78,0.0
37,41,1.0
37,24,0.0
37,58,1.0
37,48,1.0
37,64,1.0
37,30,1.0
37,69,1.0
37,60,0.0
37,59,1.0
37,82,0.0
37,39,0.0
37,62,1.0
37,55,1.0
37,23,0.0
37,94,0.0
37,22,1.0
37,61,0.0
37,15,0.0
37,38,0.0
37,52,0.0
37,95,1.0
37,7,1.0
37,100,0.0
37,3,0.0
37,17,0.0
37,13,0.0
37,93,0.0
37,67,0.0
37,18,1.0
37,46,0.0
37,34,1.0
38,112,0.0
38,60,0.0
38,59,1.0
38,61,0.0
38,64,1.0
38,6,0.0
38,114,1.0
38,63,0.0
38,65,0.0
38,68,0.0
38,116,1.0
38,111,0.0
38,115,1.0
38,55,0.0
38,56,0.0
38,4,1.0
38,7,1.0
38,52,0.0
38,62,0.0
38,113,0.0
38,58,0.0
38,53,0.0
39,6,0.0
39,41,1.0
39,109,1.0
39,113,0.0
39,51,0.0
39,45,0.0
39,101,0.0
39,115,1.0
39,118,0.0
39,106,1.0
39,66,1.0
39,126,0.0
39,42,0.0
39,68,0.0
39,70,1.0
39,54,0.0
39,64,1.0
39,3,1.0
39,125,0.0
39,46,0.0
39,123,0.0
39,121,0.0
39,57,0.0
39,38,0.0
39,55,0.0
39,69,1.0
39,104,0.0
39,8,1.0
39,9,0.0
39,65,0.0
39,62,1.0
39,43,1.0
39,35,0.0
39,58,0.0
39,112,0.0
39,7,1.0
39,114,1.0
39,117,0.0
39,36,1.0
39,1,0.0
39,44,0.0
39,47,0.0
39,49,0.0
39,5,0.0
40,19,1.0
40,14,0.0
40,33,0.0
40,11,0.0
40,34,0.0
40,24,0.0
40,27,0.0
40,26,0.0
40,20,0.0
40,12,1.0
40,18,1.0
40,16,0.0
40,21,1.0
40,30,0.0
40,15,1.0
40,31,0.0
41,116,1.0
41,61,0.0
41,40,0.0
41,123,0.0
41,108,0.0
41,60,0.0
41,58,0.0
41,120,0.0
41,111,0.0
41,44,0.0
41,27,0.0
41,8,1.0
41,113,0.0
41,124,0.0
41,112,0.0
41,3,0.0
41,34,0.0
41,7,0.0
41,16,0.0
41,6,0.0
41,118,0.0
41,64,0.0
41,22,0.0
41,50,0.0
41,48,0.0
41,57,0.0
41,23,1.0
41,56,0.0
41,107,0.0
41,119,0.0
41,24,0.0
41,35,0.0
41,15,0.0
41,36,0.0
41,62,0.0
41,21,0.0
41,28,0.0
41,69,0.0
41,70,1.0
41,122,0.0
41,105,0.0
41,41,0.0
41,115,0.0
41,103,1.0
41,110,0.0
41,125,0.0
41,106,0.0
41,9,0.0
41,117,0.0
41,114,1.0
41,55,0.0
41,37,0.0
41,1,0.0
41,25,0.0
41,52,0.0
41,42,0.0
41,126,0.0
41,54,0.0
41,17,0.0
41,47,0.0
42,120,0.0
42,52,1.0
42,103,0.0
42,106,1.0
42,104,0.0
42,19,0.0
42,51,0.0
42,126,0.0
42,107,0.0
42,124,0.0
42,102,0.0
42,26,0.0
42,53,0.0
42,54,0.0
42,125,0.0
42,101,0.0
42,20,0.0
42,121,0.0
42,109,0.0
43,60,0.0
43,63,0.0
43,58,1.0
43,3,0.0
43,2,0.0
43,62,0.0
43,57,0.0
43,56,0.0
43,6,1.0
43,64,0.0
43,59,1.0
43,9,0.0
43,65,1.0
43,8,1.0
43,66,1.0
44,124,1.0
44,125,0.0
44,4,0.0
44,65,0.0
44,121,0.0
44,63,0.0
44,8,0.0
44,66,0.0
44,69,1.0
44,1,0.0
44,68,0.0
44,2,0.0
44,5,0.0
44,64,0.0
44,122,0.0
45,68,0.0
45,62,0.0
45,73,0.0
45,36,0.0
45,50,1.0
45,126,0.0
45,79,0.0
45,129,0.0
45,146,1.0
45,114,0.0
45,81,1.0
45,74,1.0
45,39,0.0
45,42,0.0
45,7,1.0
45,151,0.0
45,5,0.0
45,94,0.0
45,31,0.0
45,110,0.0
45,22,0.0
45,17,0.0
45,85,0.0
45,87,1.0
45,58,0.0
45,12,0.0
45,40,0.0
45,10,0.0
45,51,0.0
45,65,0.0
45,117,0.0
45,150,0.0
45,56,0.0
45,96,1.0
45,67,0.0
45,80,1.0
45,30,0.0
45,139,0.0
45,119,0.0
45,145,0.0
45,53,1.0
45,3,0.0
45,106,1.0
45,19,0.0
45,59,1.0
45,142,1.0
45,1,0.0
