user_id,item_id,score
7,85,0.0
7,68,1.0
7,59,1.0
7,33,1.0
7,48,0.0
7,111,0.0
7,79,1.0
7,28,0.0
7,105,1.0
7,80,1.0
7,99,1.0
7,96,1.0
7,81,0.0
7,46,0.0
7,7,1.0
7,13,1.0
7,93,1.0
7,41,1.0
7,16,1.0
7,29,1.0
8,39,0.0
8,98,1.0
8,127,1.0
8,83,0.0
8,36,1.0
8,67,1.0
8,71,1.0
8,125,1.0
8,96,1.0
8,76,1.0
8,32,0.0
8,102,1.0
8,101,1.0
8,107,1.0
8,99,1.0
8,80,1.0
8,92,1.0
8,82,1.0
8,43,1.0
8,54,1.0
8,111,0.0
8,38,1.0
8,61,1.0
8,62,1.0
8,100,1.0
8,109,1.0
8,116,1.0
8,60,1.0
8,72,1.0
8,28,0.0
8,40,1.0
8,85,0.0
8,57,0.0
8,74,1.0
8,108,0.0
8,64,1.0
8,118,1.0
8,77,1.0
8,106,0.0
8,31,1.0
8,87,1.0
8,114,1.0
8,52,1.0
8,56,1.0
8,124,1.0
8,93,1.0
8,112,0.0
8,81,1.0
8,103,1.0
8,46,1.0
8,119,0.0
8,117,1.0
8,97,0.0
8,50,1.0
8,113,0.0
8,84,0.0
8,129,1.0
8,59,1.0
8,94,0.0
8,126,1.0
8,26,1.0
8,73,0.0
8,91,0.0
8,51,1.0
9,44,1.0
9,105,1.0
9,76,1.0
9,57,0.0
9,71,1.0
9,74,0.0
9,56,1.0
9,38,1.0
9,26,1.0
9,65,1.0
9,32,0.0
9,37,0.0
9,98,0.0
9,42,0.0
9,36,1.0
9,100,0.0
9,34,1.0
9,27,1.0
9,86,1.0
9,63,0.0
9,77,1.0
9,41,1.0
9,96,0.0
9,90,1.0
9,112,0.0
9,54,1.0
9,67,1.0
9,33,1.0
9,101,1.0
9,78,0.0
9,99,1.0
9,75,1.0
9,108,0.0
9,92,1.0
9,55,0.0
9,69,0.0
9,48,0.0
9,94,0.0
9,83,1.0
9,85,0.0
9,40,1.0
9,104,0.0
9,35,0.0
9,39,0.0
9,102,1.0
9,81,0.0
9,106,0.0
9,61,1.0
9,107,0.0
9,52,1.0
9,110,1.0
9,93,0.0
9,46,0.0
9,84,0.0
10,12,1.0
10,38,1.0
10,22,0.0
10,102,1.0
10,82,0.0
10,88,0.0
10,108,0.0
10,86,0.0
10,69,0.0
10,71,0.0
10,57,0.0
10,72,0.0
10,28,1.0
10,109,0.0
10,8,1.0
10,91,1.0
10,98,1.0
10,33,0.0
10,106,0.0
10,48,0.0
10,41,1.0
10,54,1.0
10,21,1.0
10,105,1.0
10,27,0.0
10,75,1.0
10,61,1.0
10,58,0.0
10,110,0.0
10,63,0.0
10,60,1.0
10,23,0.0
10,68,1.0
10,36,1.0
10,53,0.0
10,99,1.0
10,107,0.0
10,52,1.0
10,85,0.0
10,93,1.0
10,79,1.0
10,66,0.0
10,34,1.0
10,49,1.0
10,15,1.0
10,24,1.0
10,103,1.0
10,37,0.0
10,104,0.0
10,73,0.0
10,20,1.0
10,42,0.0
10,89,1.0
10,10,0.0
10,2,0.0
10,14,0.0
10,64,1.0
10,40,1.0
10,19,0.0
10,83,1.0
10,92,1.0
10,84,0.0
10,81,1.0
10,45,0.0
10,70,1.0
10,35,0.0
10,50,1.0
10,51,1.0
10,55,0.0
10,94,0.0
10,78,0.0
11,100,0.0
11,91,0.0
11,35,0.0
11,32,0.0
11,88,0.0
11,99,0.0
11,65,1.0
11,26,0.0
11,19,0.0
11,28,0.0
11,37,0.0
11,97,0.0
11,45,1.0
11,104,0.0
11,33,0.0
11,10,0.0
11,53,0.0
11,69,0.0
11,50,0.0
11,70,0.0
11,109,0.0
11,31,1.0
11,11,1.0
11,76,1.0
11,67,1.0
11,34,0.0
11,2,1.0
11,6,1.0
11,1,0.0
11,110,0.0
11,46,0.0
11,25,1.0
11,58,0.0
11,56,1.0
11,62,1.0
11,85,0.0
11,23,1.0
11,44,1.0
11,82,0.0
11,68,1.0
11,5,1.0
11,95,1.0
11,24,1.0
11,59,0.0
11,57,0.0
11,101,1.0
11,63,0.0
11,75,1.0
11,38,1.0
11,40,0.0
11,3,0.0
11,89,0.0
11,93,1.0
11,61,1.0
11,102,1.0
11,13,1.0
11,81,0.0
11,105,0.0
11,29,0.0
11,30,0.0
11,92,0.0
11,36,0.0
11,41,1.0
11,7,1.0
11,22,0.0
11,106,0.0
11,83,0.0
11,8,0.0
11,43,0.0
11,79,1.0
11,98,0.0
12,56,0.0
12,105,1.0
12,59,1.0
12,84,0.0
12,32,1.0
12,33,0.0
12,24,1.0
12,94,0.0
12,69,0.0
12,37,0.0
12,74,1.0
12,87,1.0
12,86,1.0
12,53,0.0
12,66,0.0
12,85,0.0
12,48,0.0
12,46,0.0
12,31,0.0
12,36,1.0
12,109,0.0
12,6,1.0
12,97,0.0
12,55,0.0
12,39,0.0
12,22,1.0
12,29,0.0
12,67,1.0
12,51,1.0
12,78,0.0
12,13,0.0
12,62,1.0
12,42,1.0
12,16,0.0
12,47,0.0
12,40,0.0
12,10,0.0
12,82,1.0
12,73,0.0
12,2,1.0
12,80,1.0
12,43,0.0
12,99,0.0
12,23,0.0
12,35,0.0
12,110,1.0
12,95,1.0
12,30,0.0
12,112,0.0
12,57,0.0
12,45,1.0
12,20,1.0
12,77,1.0
12,14,0.0
12,88,0.0
12,44,0.0
12,92,1.0
12,12,1.0
12,81,1.0
12,63,1.0
12,4,0.0
12,54,0.0
12,28,0.0
12,68,1.0
12,91,1.0
12,93,1.0
12,64,1.0
12,9,0.0
12,60,1.0
12,34,1.0
12,90,1.0
13,122,0.0
13,11,1.0
13,6,1.0
13,34,0.0
13,14,1.0
13,2,0.0
13,57,1.0
13,118,0.0
13,21,1.0
13,52,1.0
13,33,0.0
13,13,1.0
13,16,0.0
13,4,1.0
13,121,1.0
13,124,1.0
13,67,1.0
13,15,1.0
13,51,1.0
13,29,1.0
13,10,0.0
13,65,1.0
13,119,0.0
13,20,1.0
13,9,1.0
13,59,1.0
13,63,1.0
13,5,1.0
13,79,0.0
13,22,1.0
13,41,0.0
13,68,1.0
13,30,0.0
13,56,1.0
13,44,0.0
13,128,0.0
13,115,1.0
13,25,1.0
13,62,0.0
13,126,1.0
13,61,1.0
13,36,0.0
13,54,1.0
13,27,0.0
13,117,0.0
13,42,1.0
13,7,1.0
13,26,0.0
13,17,1.0
14,69,0.0
14,74,0.0
14,78,0.0
14,70,1.0
14,73,0.0
14,63,1.0
14,64,1.0
14,66,0.0
14,76,1.0
14,62,0.0
14,79,0.0
15,15,1.0
15,75,1.0
15,32,0.0
15,71,1.0
15,31,1.0
15,78,0.0
15,69,0.0
15,62,0.0
15,19,0.0
15,23,1.0
15,5,0.0
15,76,1.0
15,50,1.0
15,68,1.0
15,33,0.0
15,46,0.0
15,64,0.0
15,18,1.0
15,1,1.0
15,56,1.0
15,58,1.0
15,7,1.0
15,74,0.0
15,3,1.0
15,81,1.0
15,21,1.0
15,13,1.0
15,42,0.0
15,11,1.0
15,2,1.0
15,51,0.0
15,49,1.0
15,80,1.0
15,22,1.0
15,27,1.0
15,61,1.0
15,9,0.0
15,8,0.0
15,84,0.0
15,85,0.0
15,12,1.0
15,41,1.0
15,43,1.0
15,52,1.0
15,20,1.0
15,14,1.0
15,4,1.0
15,73,1.0
15,79,1.0
15,48,0.0
15,37,0.0
15,26,0.0
15,63,1.0
15,60,1.0
15,30,0.0
15,6,1.0
16,59,0.0
16,67,1.0
16,56,0.0
16,118,1.0
16,114,0.0
16,113,0.0
16,57,0.0
16,66,0.0
16,55,0.0
16,72,0.0
16,119,0.0
16,126,1.0
16,62,0.0
16,71,0.0
16,69,0.0
16,60,1.0
16,129,0.0
16,77,1.0
16,61,1.0
16,73,0.0
16,122,1.0
16,120,0.0
16,70,0.0
16,121,0.0
16,64,1.0
16,53,0.0
16,63,1.0
16,58,0.0
17,45,1.0
17,85,1.0
17,86,1.0
17,13,1.0
17,88,0.0
17,83,1.0
17,44,1.0
17,26,1.0
17,16,1.0
17,27,1.0
17,32,1.0
17,112,0.0
17,89,1.0
17,14,1.0
17,108,1.0
17,50,1.0
17,110,1.0
17,11,1.0
17,46,1.0
17,29,1.0
17,109,0.0
17,81,1.0
17,34,1.0
17,80,1.0
17,47,1.0
17,105,1.0
17,30,1.0
17,52,1.0
18,77,1.0
18,41,1.0
18,56,0.0
18,38,0.0
18,51,1.0
18,76,0.0
18,5,1.0
18,62,1.0
18,13,1.0
18,63,1.0
18,8,1.0
18,37,0.0
18,22,0.0
18,16,0.0
18,40,0.0
18,25,0.0
18,65,1.0
18,7,1.0
18,39,0.0
18,49,1.0
18,18,1.0
18,17,1.0
18,71,1.0
18,46,0.0
18,35,0.0
18,57,1.0
18,78,0.0
18,88,0.0
18,14,1.0
18,48,0.0
18,12,0.0
18,23,1.0
18,24,0.0
18,89,0.0
18,61,1.0
18,69,0.0
18,53,0.0
18,67,1.0
18,59,1.0
18,19,0.0
18,6,1.0
18,4,0.0
18,79,1.0
18,9,0.0
18,21,1.0
19,118,0.0
19,124,0.0
19,88,0.0
19,14,0.0
19,89,1.0
19,125,1.0
19,129,0.0
19,15,0.0
19,114,0.0
19,16,1.0
19,122,1.0
19,11,1.0
19,117,1.0
19,13,1.0
19,120,0.0
19,119,0.0
20,88,0.0
20,123,1.0
20,10,1.0
20,11,1.0
20,13,1.0
20,129,1.0
20,121,1.0
20,113,0.0
20,14,1.0
20,120,1.0
20,15,1.0
20,124,1.0
20,126,0.0
20,115,0.0
20,119,1.0
20,16,0.0
21,114,1.0
21,119,0.0
21,122,1.0
21,124,0.0
21,116,1.0
21,15,1.0
21,126,1.0
21,115,0.0
21,14,1.0
21,128,0.0
21,118,1.0
21,13,1.0
21,89,0.0
21,12,1.0
21,88,1.0
21,10,1.0
22,14,0.0
22,114,1.0
22,89,1.0
22,16,1.0
22,113,0.0
22,122,1.0
22,15,1.0
22,120,0.0
22,127,1.0
22,12,1.0
22,117,0.0
22,119,0.0
22,11,0.0
22,125,0.0
22,13,1.0
22,121,0.0
23,12,1.0
23,89,0.0
23,15,1.0
23,10,1.0
23,88,1.0
24,116,1.0
24,117,0.0
24,12,1.0
24,118,1.0
24,126,1.0
24,13,1.0
24,124,0.0
24,128,0.0
24,119,0.0
24,113,0.0
24,15,1.0
24,14,1.0
24,115,0.0
24,114,0.0
24,88,0.0
24,120,0.0
25,82,0.0
25,17,1.0
25,14,0.0
25,90,0.0
25,55,1.0
25,50,1.0
25,43,1.0
25,88,0.0
25,42,1.0
25,44,1.0
25,85,0.0
25,66,0.0
25,53,0.0
25,49,1.0
25,95,1.0
25,92,1.0
25,89,0.0
25,94,0.0
25,28,0.0
25,20,1.0
25,62,1.0
25,96,1.0
25,41,1.0
25,7,1.0
25,21,1.0
25,60,1.0
25,52,1.0
25,71,0.0
25,29,0.0
25,64,1.0
25,87,1.0
25,16,1.0
25,36,1.0
25,100,1.0
25,91,1.0
25,80,0.0
25,84,0.0
25,47,1.0
25,99,0.0
25,35,0.0
25,73,0.0
25,101,1.0
25,69,0.0
25,76,1.0
25,33,1.0
25,79,1.0
25,32,0.0
25,34,1.0
25,23,0.0
25,25,1.0
25,24,0.0
25,13,1.0
25,54,1.0
25,2,1.0
25,26,1.0
25,98,1.0
25,68,1.0
25,63,1.0
25,67,1.0
25,19,0.0
25,5,0.0
25,27,1.0
25,56,0.0
25,4,1.0
25,78,0.0
26,115,0.0
26,13,1.0
26,113,1.0
26,117,1.0
26,114,1.0
26,127,1.0
26,121,1.0
26,125,1.0
26,14,1.0
26,128,0.0
26,124,1.0
26,15,1.0
26,120,1.0
26,119,1.0
26,122,1.0
26,12,1.0
27,120,1.0
27,15,0.0
27,129,0.0
27,14,0.0
27,113,1.0
27,89,1.0
27,121,1.0
27,12,1.0
27,10,1.0
27,13,1.0
27,16,0.0
27,124,0.0
27,125,1.0
27,126,1.0
27,114,1.0
27,117,1.0
28,14,0.0
28,125,1.0
28,116,1.0
28,115,1.0
28,16,1.0
28,114,1.0
28,89,1.0
28,12,1.0
28,127,1.0
28,119,1.0
28,120,1.0
28,88,1.0
28,121,1.0
28,118,1.0
28,126,1.0
28,128,1.0
29,118,0.0
29,128,0.0
29,121,0.0
29,119,0.0
29,120,0.0
29,129,1.0
29,11,0.0
29,14,1.0
29,88,0.0
29,12,1.0
29,116,1.0
29,114,0.0
29,127,1.0
29,10,1.0
29,117,1.0
29,122,1.0
30,116,0.0
30,119,1.0
30,113,1.0
30,126,1.0
30,15,1.0
30,88,1.0
30,10,0.0
30,89,0.0
30,127,1.0
30,123,0.0
30,11,0.0
30,13,1.0
30,117,1.0
30,118,1.0
30,124,0.0
30,122,1.0
31,15,1.0
31,119,1.0
31,118,1.0
31,125,1.0
31,126,1.0
31,116,1.0
31,123,1.0
31,121,1.0
31,13,1.0
31,10,1.0
31,117,1.0
31,120,1.0
31,88,1.0
31,11,0.0
31,128,0.0
31,122,1.0
32,13,1.0
32,88,1.0
32,12,1.0
32,11,1.0
32,89,1.0
33,89,1.0
33,12,1.0
33,13,1.0
33,15,1.0
33,10,1.0
34,122,1.0
34,123,1.0
34,126,1.0
34,121,1.0
34,89,1.0
34,117,1.0
34,118,1.0
34,113,1.0
34,125,1.0
34,119,1.0
34,13,1.0
34,10,0.0
34,15,1.0
34,115,0.0
34,16,1.0
34,128,1.0
35,120,0.0
35,62,1.0
35,121,0.0
35,118,1.0
35,115,0.0
35,75,0.0
35,126,1.0
35,79,1.0
35,117,0.0
35,72,0.0
35,68,1.0
35,69,0.0
35,77,1.0
35,125,0.0
35,63,1.0
35,64,0.0
35,123,1.0
35,74,0.0
35,127,0.0
35,67,1.0
35,76,1.0
35,71,0.0
36,88,0.0
36,129,1.0
36,16,1.0
36,122,1.0
36,126,1.0
36,114,1.0
36,117,1.0
36,115,0.0
36,15,0.0
36,125,1.0
36,13,1.0
36,12,1.0
36,14,1.0
36,119,1.0
36,10,1.0
36,128,0.0
37,7,1.0
37,52,1.0
37,35,0.0
37,54,1.0
37,73,0.0
37,2,1.0
37,40,1.0
37,4,1.0
37,59,1.0
37,36,1.0
37,44,1.0
37,20,1.0
37,77,1.0
37,49,1.0
37,88,0.0
37,55,1.0
37,27,0.0
37,9,0.0
37,60,1.0
37,33,0.0
37,78,0.0
37,45,1.0
37,66,0.0
37,19,0.0
37,75,0.0
37,39,0.0
37,10,1.0
37,22,1.0
37,41,1.0
37,5,1.0
37,12,1.0
37,65,1.0
37,13,1.0
37,50,0.0
37,24,1.0
37,67,1.0
37,3,1.0
37,42,0.0
37,25,1.0
37,26,0.0
37,74,1.0
37,6,1.0
37,15,1.0
37,64,1.0
37,71,1.0
37,76,1.0
37,38,1.0
37,68,1.0
37,46,1.0
37,48,0.0
37,43,1.0
38,69,0.0
38,38,1.0
38,50,1.0
38,74,0.0
38,79,1.0
38,52,1.0
38,14,1.0
38,55,0.0
38,6,1.0
38,77,1.0
38,31,1.0
38,63,1.0
38,47,0.0
38,51,1.0
38,12,0.0
38,41,1.0
38,54,0.0
38,62,1.0
38,17,0.0
38,30,1.0
38,20,1.0
38,68,1.0
38,57,0.0
38,61,1.0
38,19,0.0
38,58,0.0
38,72,0.0
38,1,0.0
38,53,0.0
38,21,1.0
38,78,0.0
38,59,1.0
38,39,0.0
38,70,1.0
38,49,1.0
38,71,0.0
38,15,1.0
38,34,0.0
38,24,1.0
38,10,0.0
38,65,0.0
38,2,1.0
38,36,1.0
38,48,0.0
38,23,0.0
38,3,0.0
38,56,0.0
38,45,1.0
38,8,1.0
38,67,1.0
38,4,0.0
39,89,0.0
39,12,0.0
39,11,0.0
39,113,1.0
39,14,1.0
39,117,1.0
39,119,1.0
39,124,1.0
39,114,1.0
39,129,1.0
39,123,1.0
39,118,1.0
39,16,0.0
39,126,1.0
39,128,1.0
39,15,0.0
40,16,0.0
40,120,0.0
40,14,0.0
40,129,0.0
40,116,1.0
40,118,1.0
40,128,0.0
40,123,0.0
40,127,1.0
40,15,0.0
40,126,0.0
40,88,0.0
40,119,1.0
40,113,0.0
40,115,0.0
40,124,0.0
41,109,0.0
41,89,0.0
41,13,1.0
41,45,1.0
41,12,1.0
41,37,0.0
41,23,0.0
41,50,1.0
41,11,0.0
41,65,1.0
41,28,0.0
41,75,0.0
41,40,1.0
41,77,1.0
41,67,1.0
41,18,1.0
41,26,1.0
41,19,0.0
41,31,1.0
41,16,0.0
41,62,1.0
41,112,0.0
41,46,0.0
41,90,1.0
41,111,0.0
41,92,0.0
41,106,0.0
41,63,1.0
41,72,0.0
41,3,1.0
41,36,1.0
41,47,1.0
41,29,0.0
41,108,0.0
41,91,1.0
41,99,1.0
41,58,0.0
41,20,1.0
41,15,1.0
41,105,1.0
41,96,1.0
41,34,1.0
41,44,1.0
41,9,0.0
41,70,1.0
41,17,1.0
41,60,0.0
41,104,0.0
41,49,1.0
41,57,0.0
41,14,1.0
41,59,0.0
41,55,0.0
41,78,0.0
41,74,1.0
41,54,0.0
41,79,0.0
41,2,1.0
41,4,1.0
41,53,0.0
41,32,0.0
41,66,0.0
41,24,1.0
41,48,0.0
41,7,1.0
41,107,0.0
42,67,1.0
42,101,1.0
42,66,0.0
42,74,0.0
42,76,0.0
42,13,1.0
42,89,1.0
42,80,0.0
42,49,0.0
42,31,1.0
42,7,1.0
42,2,1.0
42,59,1.0
42,30,0.0
42,36,1.0
42,45,1.0
42,94,0.0
42,42,0.0
42,37,0.0
42,50,1.0
42,16,0.0
42,41,1.0
42,38,1.0
42,33,1.0
42,86,0.0
42,19,0.0
42,12,0.0
42,23,0.0
42,71,1.0
42,51,1.0
42,14,1.0
42,63,0.0
42,78,0.0
42,84,0.0
42,24,0.0
42,28,0.0
42,32,0.0
42,69,0.0
42,27,1.0
42,90,0.0
42,44,1.0
42,56,1.0
42,25,0.0
42,35,0.0
42,68,1.0
42,62,1.0
42,9,0.0
42,55,0.0
42,81,1.0
42,29,1.0
42,11,1.0
42,4,1.0
42,39,0.0
42,47,1.0
42,99,0.0
42,10,1.0
42,75,0.0
42,43,1.0
42,65,1.0
42,22,0.0
42,57,0.0
42,6,0.0
42,97,0.0
42,79,0.0
42,77,0.0
43,100,1.0
43,50,0.0
43,52,1.0
43,39,0.0
43,105,1.0
43,59,1.0
43,51,1.0
43,95,0.0
43,53,0.0
43,74,1.0
43,29,1.0
43,32,0.0
43,72,0.0
43,35,0.0
43,37,0.0
43,38,1.0
43,107,0.0
43,103,0.0
43,69,0.0
43,42,1.0
43,33,1.0
43,47,0.0
43,83,1.0
43,91,0.0
43,61,1.0
43,85,0.0
43,68,1.0
43,86,1.0
43,30,1.0
43,36,1.0
43,70,0.0
43,27,0.0
43,97,0.0
43,92,0.0
43,44,1.0
43,40,1.0
43,81,1.0
43,84,0.0
43,67,1.0
43,26,1.0
43,65,1.0
43,45,1.0
43,94,0.0
43,71,1.0
43,58,0.0
43,34,0.0
43,48,0.0
43,64,0.0
43,63,1.0
43,66,0.0
43,98,0.0
43,76,1.0
43,57,0.0
43,60,1.0
44,92,0.0
44,68,1.0
44,96,0.0
44,41,1.0
44,72,0.0
44,1,1.0
44,7,1.0
44,11,1.0
44,37,0.0
44,71,1.0
44,94,0.0
44,46,0.0
44,109,0.0
44,100,1.0
44,99,0.0
44,63,1.0
44,43,0.0
44,5,0.0
44,104,0.0
44,67,1.0
44,112,0.0
44,12,1.0
44,25,1.0
44,62,1.0
44,52,1.0
44,28,0.0
44,31,1.0
44,27,0.0
44,45,1.0
44,19,0.0
44,15,1.0
44,79,1.0
44,24,1.0
44,51,0.0
44,108,1.0
44,22,0.0
44,97,0.0
44,73,0.0
44,59,1.0
44,4,1.0
44,49,1.0
44,74,0.0
44,47,0.0
44,10,0.0
44,102,1.0
44,95,1.0
44,35,0.0
44,90,1.0
44,77,1.0
44,89,0.0
44,21,1.0
44,9,0.0
44,55,0.0
44,50,1.0
44,32,0.0
44,107,0.0
44,14,1.0
44,20,1.0
44,75,0.0
44,2,0.0
44,6,0.0
44,53,0.0
44,39,0.0
44,16,0.0
44,48,0.0
44,44,1.0
45,8,0.0
45,29,0.0
45,114,0.0
45,91,1.0
45,103,1.0
45,124,1.0
45,102,1.0
45,128,0.0
45,40,1.0
45,121,1.0
45,81,1.0
45,57,0.0
45,28,0.0
45,85,0.0
45,97,0.0
45,4,1.0
45,86,0.0
45,44,1.0
45,53,0.0
45,79,0.0
45,83,1.0
45,36,0.0
45,99,0.0
45,76,1.0
45,54,1.0
45,126,0.0
45,118,1.0
45,75,0.0
45,77,1.0
45,9,0.0
45,90,1.0
45,31,1.0
45,94,0.0
45,51,0.0
45,129,1.0
45,39,0.0
45,27,0.0
45,59,1.0
45,100,1.0
45,87,1.0
45,33,1.0
45,74,0.0
45,2,1.0
45,101,1.0
45,60,1.0
45,73,0.0
45,98,0.0
45,43,1.0
45,52,1.0
45,123,0.0
45,80,1.0
45,120,0.0
45,38,1.0
45,48,0.0
45,119,0.0
45,26,0.0
45,32,0.0
45,61,1.0
45,115,0.0
46,7,1.0
46,2,1.0
46,84,0.0
46,52,1.0
46,36,1.0
46,59,1.0
46,107,0.0
46,73,0.0
46,8,1.0
46,58,0.0
46,110,1.0
46,4,1.0
46,78,0.0
46,47,1.0
46,34,1.0
46,108,1.0
46,1,1.0
46,54,0.0
46,93,0.0
46,67,1.0
46,42,0.0
46,105,1.0
46,27,1.0
46,48,0.0
46,92,1.0
46,76,1.0
46,30,1.0
46,40,0.0
46,38,1.0
46,53,0.0
46,46,1.0
46,111,1.0
46,68,1.0
46,112,0.0
46,56,1.0
46,31,1.0
46,33,1.0
46,29,0.0
46,94,0.0
46,83,1.0
46,63,0.0
46,66,0.0
46,85,1.0
46,50,1.0
46,9,0.0
46,95,1.0
46,65,1.0
46,97,0.0
46,109,0.0
46,41,1.0
46,103,1.0
46,75,1.0
46,96,1.0
46,28,0.0
46,87,1.0
46,39,0.0
46,91,1.0
46,64,1.0
46,49,1.0
46,82,1.0
47,33,1.0
47,111,0.0
47,52,1.0
47,90,1.0
47,103,1.0
47,104,0.0
47,110,1.0
47,49,1.0
47,100,1.0
47,95,1.0
47,8,0.0
47,32,0.0
47,84,0.0
47,37,0.0
47,1,1.0
47,82,0.0
47,4,1.0
47,60,1.0
47,28,0.0
47,79,1.0
47,40,1.0
47,101,1.0
47,76,1.0
47,71,1.0
47,48,0.0
47,80,1.0
47,6,0.0
47,2,1.0
47,44,1.0
